ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
sa01_reg[5]/D,81.686920,57.282898,421.931488,427.154938,u0_w_reg[1][29]/CLK,352.599091,352.599091,0.000000,484.437805,427.154968,57.282898,5,0.000183,sa01_reg[5]/CLK,fall
text_out_reg[98]/SI,14.370331,57.514191,475.380981,474.791962,sa33_reg[1]/CLK,290.912048,290.912048,0.000000,532.306152,474.791992,57.514191,21,0.000183,text_out_reg[98]/CLK,fall
text_out_reg[67]/SI,11.670654,57.664246,548.951416,550.906494,sa30_reg[7]/CLK,365.980225,365.980225,0.000000,608.570679,550.906433,57.664246,27,0.000183,text_out_reg[67]/CLK,fall
text_out_reg[67]/D,13.599792,57.727417,545.529358,542.727234,sa30_reg[7]/CLK,365.980225,365.980225,0.000000,600.454651,542.727173,57.727417,25,0.000183,text_out_reg[67]/CLK,fall
text_out_reg[26]/D,20.131256,57.831055,455.429169,458.003662,sa03_reg[1]/CLK,290.607269,290.607269,0.000000,515.834717,458.003632,57.831055,21,0.000183,text_out_reg[26]/CLK,fall
sa32_reg[6]/D,12.327759,58.017029,418.065277,420.881287,text_in_r_reg[38]/CLK,294.119995,294.119995,0.000000,478.898315,420.881287,58.017029,5,0.000183,sa32_reg[6]/CLK,fall
u0_w_reg[0][29]/D,9.743042,58.314636,552.183777,551.620972,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,609.935547,551.620972,58.314636,25,0.000183,u0_w_reg[0][29]/CLK,fall
sa11_reg[0]/SI,20.415955,58.938477,479.307526,482.456665,text_in_r_reg[80]/CLK,354.692169,354.692169,0.000000,541.395142,482.456665,58.938477,5,0.000183,sa11_reg[0]/CLK,fall
sa20_reg[0]/D,13.639282,59.193115,482.752869,484.113831,text_in_r_reg[104]/CLK,353.444153,353.444153,0.000000,543.306946,484.113831,59.193115,5,0.000183,sa20_reg[0]/CLK,fall
text_out_reg[59]/SI,11.970764,59.242981,534.683167,535.162781,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,594.405762,535.162781,59.242981,23,0.000183,text_out_reg[59]/CLK,fall
text_out_reg[102]/D,16.349396,59.279633,468.503662,463.324615,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,522.604248,463.324646,59.279633,19,0.000183,text_out_reg[102]/CLK,fall
text_out_reg[111]/SI,7.837097,59.325104,475.934631,470.892792,sa22_reg[3]/CLK,304.579865,304.579865,0.000000,530.217896,470.892761,59.325104,23,0.000183,text_out_reg[111]/CLK,fall
sa20_reg[4]/D,12.224182,59.357483,481.703003,484.837524,text_in_r_reg[108]/CLK,361.988312,361.988312,0.000000,544.194946,484.837524,59.357483,5,0.000183,sa20_reg[4]/CLK,fall
u0_w_reg[0][21]/D,12.407837,59.527771,539.986023,540.561035,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,600.088806,540.561035,59.527771,31,0.000183,u0_w_reg[0][21]/CLK,fall
text_out_reg[91]/D,19.800781,59.786011,539.968872,541.001343,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,600.787354,541.001343,59.786011,23,0.000183,text_out_reg[91]/CLK,fall
sa31_reg[3]/D,17.240051,59.994049,496.235352,501.089630,u0_w_reg[1][3]/CLK,351.93866,351.938660,0.000000,561.083679,501.089600,59.994049,5,0.000183,sa31_reg[3]/CLK,fall
text_out_reg[26]/SI,10.407928,60.210266,465.919678,462.653503,sa03_reg[1]/CLK,290.607269,290.607269,0.000000,522.86377,462.653534,60.210266,23,0.000183,text_out_reg[26]/CLK,fall
text_out_reg[4]/SE,78.730530,60.498962,335.059082,338.856567,u0_w_reg[3][4]/CLK,267.064423,267.064423,0.000000,399.35553,338.856567,60.498962,5,0.000183,text_out_reg[4]/CLK,fall
sa02_reg[5]/SE,48.615112,60.558121,211.929382,203.322861,ld_r_reg/CLK,55.857948,55.857948,0.000000,263.880981,203.322845,60.558121,7,0.000183,sa02_reg[5]/CLK,fall
sa21_reg[5]/SE,48.739761,60.684494,211.860489,203.253403,ld_r_reg/CLK,55.857948,55.857948,0.000000,263.937897,203.253418,60.684494,7,0.000183,sa21_reg[5]/CLK,fall
text_out_reg[95]/SI,15.109314,61.415405,544.531555,545.831360,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,607.246765,545.831421,61.415405,21,0.000183,text_out_reg[95]/CLK,fall
text_out_reg[71]/D,21.093872,61.600830,537.460327,538.297058,sa30_reg[7]/CLK,365.980225,365.980225,0.000000,599.897827,538.297058,61.600830,27,0.000183,text_out_reg[71]/CLK,fall
text_out_reg[31]/SI,14.518829,61.711182,461.183685,460.355591,sa03_reg[1]/CLK,290.607269,290.607269,0.000000,522.066772,460.355560,61.711182,25,0.000183,text_out_reg[31]/CLK,fall
sa11_reg[3]/D,16.178284,61.867920,497.256897,499.242676,text_in_r_reg[83]/CLK,367.75766,367.757660,0.000000,561.110596,499.242676,61.867920,5,0.000183,sa11_reg[3]/CLK,fall
u0_w_reg[0][11]/D,11.796936,62.241150,545.888123,544.455872,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,606.697021,544.455811,62.241150,27,0.000183,u0_w_reg[0][11]/CLK,fall
text_out_reg[96]/SE,87.729431,62.409607,390.143524,394.085663,u0_w_reg[0][0]/CLK,281.882324,281.882324,0.000000,456.49527,394.085663,62.409607,3,0.000183,text_out_reg[96]/CLK,fall
sa30_reg[3]/D,15.523529,62.514954,484.383087,486.823059,text_in_r_reg[99]/CLK,352.954254,352.954254,0.000000,549.338013,486.823090,62.514954,5,0.000183,sa30_reg[3]/CLK,fall
sa30_reg[6]/D,18.563049,62.573578,421.371887,423.481812,text_in_r_reg[102]/CLK,295.053864,295.053864,0.000000,486.055359,423.481812,62.573578,5,0.000183,sa30_reg[6]/CLK,fall
sa02_reg[0]/SE,64.765976,62.990448,209.578384,201.006073,ld_r_reg/CLK,55.857948,55.857948,0.000000,263.996521,201.006073,62.990448,7,0.000183,sa02_reg[0]/CLK,fall
sa02_reg[6]/SE,64.717667,62.992294,211.781021,203.173264,ld_r_reg/CLK,55.857948,55.857948,0.000000,266.165558,203.173279,62.992294,7,0.000183,sa02_reg[6]/CLK,fall
sa02_reg[7]/SE,64.764938,63.039871,211.920425,203.313828,ld_r_reg/CLK,55.857948,55.857948,0.000000,266.353699,203.313812,63.039871,7,0.000183,sa02_reg[7]/CLK,fall
sa02_reg[3]/SE,64.783463,63.058044,211.842148,203.234894,ld_r_reg/CLK,55.857948,55.857948,0.000000,266.292938,203.234894,63.058044,7,0.000183,sa02_reg[3]/CLK,fall
sa22_reg[0]/SE,64.928940,63.078217,209.967178,201.459412,ld_r_reg/CLK,55.857948,55.857948,0.000000,264.537628,201.459412,63.078217,7,0.000183,sa22_reg[0]/CLK,fall
text_out_reg[104]/D,21.991486,63.123413,464.253815,463.380737,sa22_reg[3]/CLK,304.579865,304.579865,0.000000,526.50415,463.380798,63.123413,17,0.000183,text_out_reg[104]/CLK,fall
sa12_reg[1]/D,21.087585,63.164764,492.473938,497.376373,u0_w_reg[2][17]/CLK,348.94928,348.949280,0.000000,560.541138,497.376343,63.164764,5,0.000183,sa12_reg[1]/CLK,fall
sa00_reg[6]/D,18.248688,63.185028,420.443207,423.006134,text_in_r_reg[126]/CLK,295.333191,295.333191,0.000000,486.191162,423.006165,63.185028,5,0.000183,sa00_reg[6]/CLK,fall
sa13_reg[7]/SE,64.920731,63.195450,211.875931,203.268967,ld_r_reg/CLK,55.857948,55.857948,0.000000,266.464417,203.268951,63.195450,7,0.000183,sa13_reg[7]/CLK,fall
sa02_reg[4]/SE,64.992996,63.267776,211.356308,202.745316,ld_r_reg/CLK,55.857948,55.857948,0.000000,266.013092,202.745331,63.267776,7,0.000183,sa02_reg[4]/CLK,fall
sa21_reg[2]/SE,51.348816,63.283081,208.513763,199.943115,ld_r_reg/CLK,55.857948,55.857948,0.000000,263.226196,199.943115,63.283081,7,0.000183,sa21_reg[2]/CLK,fall
sa30_reg[0]/D,18.838318,63.401215,420.859070,423.847504,u0_w_reg[0][0]/CLK,281.882324,281.882324,0.000000,487.248718,423.847473,63.401215,5,0.000183,sa30_reg[0]/CLK,fall
sa22_reg[7]/SE,65.362564,63.551376,210.544907,202.023514,ld_r_reg/CLK,55.857948,55.857948,0.000000,265.57489,202.023529,63.551376,7,0.000183,sa22_reg[7]/CLK,fall
text_out_reg[93]/SI,15.386230,63.988525,545.331299,544.400269,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,608.388794,544.400330,63.988525,23,0.000183,text_out_reg[93]/CLK,fall
sa30_reg[1]/D,16.730774,64.045715,484.180786,487.048950,text_in_r_reg[97]/CLK,364.416412,364.416412,0.000000,551.094604,487.048950,64.045715,5,0.000183,sa30_reg[1]/CLK,fall
text_out_reg[104]/SI,17.431702,64.194855,470.314484,470.056854,sa22_reg[3]/CLK,304.579865,304.579865,0.000000,534.251709,470.056824,64.194855,21,0.000183,text_out_reg[104]/CLK,fall
sa01_reg[3]/D,18.225067,64.334106,494.526581,496.899048,text_in_r_reg[91]/CLK,367.766479,367.766479,0.000000,561.233154,496.899048,64.334106,5,0.000183,sa01_reg[3]/CLK,fall
sa11_reg[4]/D,19.494904,64.492096,494.773651,496.877167,text_in_r_reg[84]/CLK,368.700104,368.700104,0.000000,561.369263,496.877167,64.492096,5,0.000183,sa11_reg[4]/CLK,fall
text_out_reg[88]/SI,11.669861,64.852478,548.945618,543.698547,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,608.551025,543.698486,64.852478,21,0.000183,text_out_reg[88]/CLK,fall
u0_w_reg[0][31]/D,15.334717,64.889282,553.864258,549.216858,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,614.106079,549.216858,64.889282,21,0.000183,u0_w_reg[0][31]/CLK,fall
text_out_reg[115]/SI,14.929504,65.213623,541.857544,539.328735,sa11_reg[7]/CLK,370.0242,370.024200,0.000000,604.542358,539.328735,65.213623,23,0.000183,text_out_reg[115]/CLK,fall
text_out_reg[28]/D,31.682434,65.310791,460.610596,466.531738,sa03_reg[1]/CLK,290.607269,290.607269,0.000000,531.842529,466.531708,65.310791,27,0.000183,text_out_reg[28]/CLK,fall
text_out_reg[95]/D,22.330688,65.382874,537.305054,534.240417,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,599.623291,534.240417,65.382874,23,0.000183,text_out_reg[95]/CLK,fall
text_out_reg[43]/SE,90.366516,65.679993,466.971863,470.126953,u0_w_reg[2][11]/CLK,353.784393,353.784393,0.000000,535.806946,470.126953,65.679993,3,0.000183,text_out_reg[43]/CLK,fall
sa11_reg[7]/D,20.969727,65.914032,493.098022,495.035797,text_in_r_reg[87]/CLK,367.571167,367.571167,0.000000,560.949829,495.035767,65.914032,5,0.000183,sa11_reg[7]/CLK,fall
text_out_reg[45]/D,26.208069,65.964172,522.069275,523.615295,sa20_reg[4]/CLK,350.218231,350.218231,0.000000,589.579468,523.615234,65.964172,23,0.000183,text_out_reg[45]/CLK,fall
text_out_reg[123]/SI,17.449158,66.160522,539.055115,537.663208,sa00_reg[7]/CLK,365.949127,365.949127,0.000000,603.823669,537.663330,66.160522,25,0.000183,text_out_reg[123]/CLK,fall
text_out_reg[91]/SI,16.485229,66.163879,544.539062,542.763489,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,608.927368,542.763428,66.163879,27,0.000183,text_out_reg[91]/CLK,fall
text_out_reg[83]/D,23.820618,66.401367,535.914307,533.604065,sa12_reg[1]/CLK,370.027557,370.027557,0.000000,600.005432,533.604065,66.401367,17,0.000183,text_out_reg[83]/CLK,fall
text_out_reg[49]/SE,92.180542,66.495972,461.234985,465.383789,u0_w_reg[2][17]/CLK,348.94928,348.949280,0.000000,531.879761,465.383789,66.495972,3,0.000183,text_out_reg[49]/CLK,fall
text_out_reg[85]/SE,89.743561,66.870209,459.218842,462.927399,u0_w_reg[1][21]/CLK,348.664917,348.664917,0.000000,529.797607,462.927399,66.870209,3,0.000183,text_out_reg[85]/CLK,fall
sa21_reg[6]/SE,68.641418,66.925354,207.729553,199.161835,ld_r_reg/CLK,55.857948,55.857948,0.000000,266.087189,199.161835,66.925354,7,0.000183,sa21_reg[6]/CLK,fall
sa00_reg[0]/D,21.559967,67.051239,417.025238,420.034088,text_in_r_reg[120]/CLK,295.863007,295.863007,0.000000,487.085327,420.034058,67.051239,5,0.000183,sa00_reg[0]/CLK,fall
text_out_reg[93]/D,26.388855,67.083435,533.988586,533.848206,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,600.931641,533.848206,67.083435,19,0.000183,text_out_reg[93]/CLK,fall
sa01_reg[4]/D,20.271362,67.091553,491.590179,494.192993,text_in_r_reg[92]/CLK,367.490601,367.490601,0.000000,561.284546,494.192963,67.091553,5,0.000183,sa01_reg[4]/CLK,fall
text_out_reg[83]/SI,20.326660,67.375000,540.586792,541.395996,sa12_reg[1]/CLK,370.027557,370.027557,0.000000,608.770996,541.395996,67.375000,19,0.000183,text_out_reg[83]/CLK,fall
sa00_reg[1]/D,20.280579,67.642700,486.827087,489.782593,text_in_r_reg[121]/CLK,366.317139,366.317139,0.000000,557.425293,489.782593,67.642700,5,0.000183,sa00_reg[1]/CLK,fall
sa00_reg[3]/D,23.737762,67.801331,485.415009,488.951233,u0_w_reg[0][27]/CLK,349.137909,349.137909,0.000000,556.752563,488.951172,67.801331,5,0.000183,sa00_reg[3]/CLK,fall
text_out_reg[43]/SI,16.269409,67.831177,530.874756,526.975464,sa20_reg[2]/CLK,366.076355,366.076355,0.000000,594.806641,526.975464,67.831177,21,0.000183,text_out_reg[43]/CLK,fall
text_out_reg[127]/SI,18.019104,68.086304,538.213867,535.350464,sa00_reg[7]/CLK,365.949127,365.949127,0.000000,603.436768,535.350464,68.086304,25,0.000183,text_out_reg[127]/CLK,fall
text_out_reg[99]/SI,42.982849,68.877930,489.968994,487.920105,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,556.798035,487.920105,68.877930,27,0.000183,text_out_reg[99]/CLK,fall
sa10_reg[3]/D,23.666748,69.311920,485.013672,487.499115,text_in_r_reg[115]/CLK,363.75592,363.755920,0.000000,556.811035,487.499146,69.311920,5,0.000183,sa10_reg[3]/CLK,fall
sa30_reg[7]/D,22.196991,69.345184,485.143066,488.057037,text_in_r_reg[103]/CLK,366.189056,366.189056,0.000000,557.402222,488.057068,69.345184,5,0.000183,sa30_reg[7]/CLK,fall
text_out_reg[127]/SE,92.349670,69.743439,474.300049,478.495819,u0_w_reg[0][31]/CLK,365.079834,365.079834,0.000000,548.239258,478.495789,69.743439,3,0.000183,text_out_reg[127]/CLK,fall
text_out_reg[19]/SE,86.188171,70.115631,384.680115,387.350372,u0_w_reg[3][19]/CLK,325.460815,325.460815,0.000000,457.466003,387.350372,70.115631,5,0.000183,text_out_reg[19]/CLK,fall
sa12_reg[6]/D,22.792847,70.122406,474.157288,476.994781,text_in_r_reg[54]/CLK,354.849091,354.849091,0.000000,547.117188,476.994812,70.122406,5,0.000183,sa12_reg[6]/CLK,fall
sa21_reg[1]/D,23.612457,70.265045,473.719513,476.965363,text_in_r_reg[73]/CLK,354.969971,354.969971,0.000000,547.230408,476.965393,70.265045,5,0.000183,sa21_reg[1]/CLK,fall
text_out_reg[89]/SE,96.124390,70.405701,450.828003,455.263733,u0_w_reg[1][25]/CLK,338.800568,338.800568,0.000000,525.669434,455.263733,70.405701,3,0.000183,text_out_reg[89]/CLK,fall
text_out_reg[51]/SE,96.043884,71.366119,460.552063,464.944183,u0_w_reg[2][19]/CLK,349.733734,349.733734,0.000000,536.310303,464.944183,71.366119,3,0.000183,text_out_reg[51]/CLK,fall
sa13_reg[1]/D,30.820038,71.840393,417.692200,422.253326,text_in_r_reg[17]/CLK,293.687012,293.687012,0.000000,494.093689,422.253357,71.840393,5,0.000183,sa13_reg[1]/CLK,fall
text_out_reg[7]/SE,92.536621,71.904388,397.223663,400.650543,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,472.554932,400.650574,71.904388,5,0.000183,text_out_reg[7]/CLK,fall
text_out_reg[121]/SI,27.463684,71.991882,529.020447,531.694580,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,603.686401,531.694458,71.991882,27,0.000183,text_out_reg[121]/CLK,fall
sa01_reg[7]/D,24.824890,72.114044,486.343872,489.003082,text_in_r_reg[95]/CLK,355.408203,355.408203,0.000000,561.117065,489.003052,72.114044,5,0.000183,sa01_reg[7]/CLK,fall
u0_r0_rcnt_reg[1]/D,27.513000,72.655273,546.260803,543.617249,u0_r0_rcnt_reg[0]/CLK,365.075378,365.075378,0.000000,616.272461,543.617249,72.655273,9,0.000183,u0_r0_rcnt_reg[1]/CLK,fall
text_out_reg[107]/SE,98.322327,72.984985,468.558350,472.846619,u0_w_reg[0][11]/CLK,356.74472,356.744720,0.000000,545.831604,472.846619,72.984985,3,0.000183,text_out_reg[107]/CLK,fall
text_out_reg[63]/D,31.828064,73.071411,515.005066,514.598389,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,587.6698,514.598389,73.071411,25,0.000183,text_out_reg[63]/CLK,fall
sa10_reg[1]/D,28.282593,74.306335,487.488159,487.470520,text_in_r_reg[113]/CLK,352.986694,352.986694,0.000000,561.776855,487.470520,74.306335,5,0.000183,sa10_reg[1]/CLK,fall
sa23_reg[3]/SE,75.904205,74.500320,210.425995,201.906662,ld_r_reg/CLK,55.857948,55.857948,0.000000,276.406982,201.906647,74.500320,7,0.000183,sa23_reg[3]/CLK,fall
text_out_reg[63]/SI,25.734497,74.519653,522.644775,521.600647,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,596.1203,521.600586,74.519653,25,0.000183,text_out_reg[63]/CLK,fall
text_out_reg[111]/SE,100.992371,75.041016,392.031525,396.063293,u0_w_reg[0][15]/CLK,280.696655,280.696655,0.000000,471.104279,396.063293,75.041016,3,0.000183,text_out_reg[111]/CLK,fall
sa32_reg[3]/SE,77.925446,75.417877,201.091583,193.562683,ld_r_reg/CLK,55.857948,55.857948,0.000000,268.98056,193.562683,75.417877,7,0.000183,sa32_reg[3]/CLK,fall
sa01_reg[1]/D,32.967285,75.819855,487.449951,490.393402,u0_w_reg[1][25]/CLK,338.800568,338.800568,0.000000,566.213257,490.393433,75.819855,5,0.000183,sa01_reg[1]/CLK,fall
text_out_reg[119]/SE,90.306885,75.827850,399.877808,398.638672,u0_w_reg[0][23]/CLK,349.023743,349.023743,0.000000,474.466522,398.638641,75.827850,3,0.000183,text_out_reg[119]/CLK,fall
text_out_reg[28]/SI,22.908508,75.969238,470.502869,463.852295,sa03_reg[1]/CLK,290.607269,290.607269,0.000000,539.821533,463.852325,75.969238,23,0.000183,text_out_reg[28]/CLK,fall
text_out_reg[71]/SI,27.438232,76.875793,531.585327,530.071472,sa30_reg[7]/CLK,365.980225,365.980225,0.000000,606.947266,530.071472,76.875793,23,0.000183,text_out_reg[71]/CLK,fall
sa03_reg[6]/D,32.435852,77.071014,413.778748,416.615509,text_in_r_reg[30]/CLK,293.353058,293.353058,0.000000,493.686523,416.615540,77.071014,5,0.000183,sa03_reg[6]/CLK,fall
sa20_reg[2]/D,99.275024,78.686768,427.348999,428.040527,text_in_r_reg[106]/CLK,295.869354,295.869354,0.000000,506.727295,428.040527,78.686768,5,0.000183,sa20_reg[2]/CLK,fall
text_out_reg[67]/SE,104.720947,79.127899,465.360779,469.124420,u0_w_reg[1][3]/CLK,351.93866,351.938660,0.000000,548.252319,469.124420,79.127899,3,0.000183,text_out_reg[67]/CLK,fall
text_out_reg[45]/SI,29.385071,79.724121,518.220581,515.344849,sa20_reg[4]/CLK,350.218231,350.218231,0.000000,595.06897,515.344849,79.724121,23,0.000183,text_out_reg[45]/CLK,fall
sa33_reg[6]/SI,49.079559,80.537384,413.712097,416.958923,text_in_r_reg[6]/CLK,293.393951,293.393951,0.000000,497.496307,416.958923,80.537384,5,0.000183,sa33_reg[6]/CLK,fall
sa13_reg[2]/SI,49.470825,81.107666,411.966309,414.866821,text_in_r_reg[18]/CLK,292.679138,292.679138,0.000000,495.974487,414.866821,81.107666,5,0.000183,sa13_reg[2]/CLK,fall
text_out_reg[101]/SI,27.091156,82.205933,482.224030,474.055176,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,556.261108,474.055176,82.205933,23,0.000183,text_out_reg[101]/CLK,fall
sa13_reg[0]/SE,91.781281,82.238449,200.835510,200.734360,ld_r_reg/CLK,55.857948,55.857948,0.000000,282.972839,200.734375,82.238449,7,0.000183,sa13_reg[0]/CLK,fall
text_out_reg[101]/D,50.710327,83.248566,464.339600,469.740936,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,552.989502,469.740936,83.248566,23,0.000183,text_out_reg[101]/CLK,fall
text_out_reg[120]/SE,110.241089,87.032806,386.165710,390.075836,u0_w_reg[0][24]/CLK,277.796509,277.796509,0.000000,477.108643,390.075836,87.032806,3,0.000183,text_out_reg[120]/CLK,fall
text_out_reg[123]/SE,109.070312,87.050354,455.566162,459.827942,u0_w_reg[0][27]/CLK,349.137909,349.137909,0.000000,546.878296,459.827942,87.050354,3,0.000183,text_out_reg[123]/CLK,fall
text_out_reg[99]/D,54.622375,87.701447,482.619568,483.797333,sa33_reg[6]/CLK,290.947662,290.947662,0.000000,571.498779,483.797363,87.701447,21,0.000183,text_out_reg[99]/CLK,fall
text_out_reg[20]/SE,114.781250,90.285095,380.618774,382.641174,u0_w_reg[3][20]/CLK,280.419983,280.419983,0.000000,472.926239,382.641144,90.285095,9,0.000183,text_out_reg[20]/CLK,fall
sa01_reg[2]/D,69.201813,91.102997,434.784698,433.006256,text_in_r_reg[90]/CLK,295.983459,295.983459,0.000000,524.109253,433.006287,91.102997,5,0.000183,sa01_reg[2]/CLK,fall
u0_r0_out_reg[24]/D,28.653687,91.540161,542.989136,529.164001,u0_r0_rcnt_reg[0]/CLK,365.075378,365.075378,0.000000,620.704163,529.163940,91.540161,11,0.000183,u0_r0_out_reg[24]/CLK,fall
sa32_reg[4]/SE,94.411377,92.377655,201.257690,193.701996,ld_r_reg/CLK,55.857948,55.857948,0.000000,286.079651,193.701996,92.377655,7,0.000183,sa32_reg[4]/CLK,fall
sa21_reg[3]/D,47.954773,93.860687,431.853516,433.309967,text_in_r_reg[75]/CLK,295.801453,295.801453,0.000000,527.170654,433.309967,93.860687,5,0.000183,sa21_reg[3]/CLK,fall
text_out_reg[39]/SE,108.348816,93.919952,400.377258,399.058502,u0_w_reg[2][7]/CLK,349.015961,349.015961,0.000000,492.978424,399.058533,93.919952,3,0.000183,text_out_reg[39]/CLK,fall
text_out_reg[100]/SI,44.950104,94.854156,486.609772,484.227386,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,579.081543,484.227356,94.854156,23,0.000183,text_out_reg[100]/CLK,fall
text_out_reg[100]/D,56.073944,95.473694,475.133514,476.653809,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,572.127502,476.653809,95.473694,23,0.000183,text_out_reg[100]/CLK,fall
text_out_reg[97]/D,52.987396,96.926147,478.336578,475.516357,sa33_reg[7]/CLK,290.952087,290.952087,0.000000,572.442505,475.516327,96.926147,25,0.000183,text_out_reg[97]/CLK,fall
text_out_reg[97]/SI,51.197998,96.954559,481.513733,483.497833,sa33_reg[6]/CLK,290.947662,290.947662,0.000000,580.452393,483.497803,96.954559,25,0.000183,text_out_reg[97]/CLK,fall
sa21_reg[0]/SI,97.471497,99.346115,179.798187,185.156509,u0_w_reg[1][8]/CLK,55.207596,55.207596,0.000000,284.502625,185.156509,99.346115,5,0.000183,sa21_reg[0]/CLK,fall
text_out_reg[53]/SE,126.381119,102.352661,176.996750,178.085724,u0_w_reg[2][21]/CLK,105.268501,105.268501,0.000000,280.438385,178.085724,102.352661,3,0.000183,text_out_reg[53]/CLK,fall
text_out_reg[102]/SE,123.556488,106.314911,361.935760,363.547455,u0_w_reg[0][6]/CLK,295.165619,295.165619,0.000000,469.862366,363.547485,106.314911,3,0.000183,text_out_reg[102]/CLK,fall
sa23_reg[2]/D,96.241638,106.452652,151.273926,154.999100,u0_w_reg[3][10]/CLK,68.895287,68.895287,0.000000,261.451752,154.999084,106.452652,7,0.000000,sa23_reg[2]/CLK,fall
text_out_reg[2]/SE,126.091156,107.297913,359.332062,360.949524,u0_w_reg[3][2]/CLK,284.916809,284.916809,0.000000,468.247437,360.949524,107.297913,7,0.000183,text_out_reg[2]/CLK,fall
text_out_reg[26]/SE,122.258667,107.319519,354.547180,353.323578,u0_w_reg[3][26]/CLK,281.429321,281.429321,0.000000,460.643097,353.323547,107.319519,7,0.000183,text_out_reg[26]/CLK,fall
sa21_reg[4]/D,61.688660,107.526459,434.405151,435.373199,text_in_r_reg[76]/CLK,295.412659,295.412659,0.000000,542.899658,435.373169,107.526459,5,0.000183,sa21_reg[4]/CLK,fall
text_out_reg[50]/D,64.864716,108.769562,478.330231,475.776520,sa13_reg[1]/CLK,290.942474,290.942474,0.000000,584.546021,475.776520,108.769562,23,0.000183,text_out_reg[50]/CLK,fall
sa12_reg[4]/D,63.044647,109.256287,434.690887,434.933289,text_in_r_reg[52]/CLK,295.657959,295.657959,0.000000,544.189575,434.933319,109.256287,5,0.000183,sa12_reg[4]/CLK,fall
text_out_reg[55]/D,69.779114,110.213348,477.869019,478.752350,sa13_reg[1]/CLK,290.942474,290.942474,0.000000,588.965698,478.752319,110.213348,25,0.000183,text_out_reg[55]/CLK,fall
text_out_reg[98]/SE,130.171570,110.319000,363.166870,364.570435,u0_w_reg[0][2]/CLK,295.858673,295.858673,0.000000,474.889435,364.570404,110.319000,3,0.000183,text_out_reg[98]/CLK,fall
text_out_reg[31]/SE,131.947327,110.617950,351.244568,353.832947,u0_w_reg[3][31]/CLK,280.08313,280.083130,0.000000,464.450897,353.832947,110.617950,5,0.000183,text_out_reg[31]/CLK,fall
text_out_reg[79]/SE,131.097839,110.649048,436.626892,438.872009,u0_w_reg[1][15]/CLK,368.180817,368.180817,0.000000,549.520996,438.872009,110.649048,3,0.000183,text_out_reg[79]/CLK,fall
text_out_reg[113]/SE,131.762115,111.356964,409.568207,410.755829,u0_w_reg[0][17]/CLK,338.733704,338.733704,0.000000,522.112793,410.755829,111.356964,3,0.000183,text_out_reg[113]/CLK,fall
sa30_reg[2]/D,135.097412,111.765472,386.984253,392.170441,u0_w_reg[0][2]/CLK,295.858673,295.858673,0.000000,503.935913,392.170441,111.765472,5,0.000183,sa30_reg[2]/CLK,fall
sa11_reg[2]/D,65.230530,112.096100,438.723328,437.066742,text_in_r_reg[82]/CLK,294.908264,294.908264,0.000000,549.162842,437.066711,112.096100,5,0.000183,sa11_reg[2]/CLK,fall
done_reg/D,81.947540,112.317261,494.050385,504.547241,dcnt_reg[0]/CLK,355.926056,355.926056,0.000000,616.864502,504.547241,112.317261,7,0.000183,done_reg/CLK,fall
text_out_reg[49]/SI,66.036255,112.718689,477.844971,479.114929,sa13_reg[1]/CLK,290.942474,290.942474,0.000000,591.833618,479.114929,112.718689,29,0.000183,text_out_reg[49]/CLK,fall
text_out_reg[54]/D,73.473328,113.121368,474.937561,476.598846,sa13_reg[1]/CLK,290.942474,290.942474,0.000000,589.720215,476.598877,113.121368,25,0.000183,text_out_reg[54]/CLK,fall
text_out_reg[69]/SE,127.776733,113.535522,405.720764,404.181824,u0_w_reg[1][5]/CLK,353.571472,353.571472,0.000000,517.717346,404.181824,113.535522,3,0.000183,text_out_reg[69]/CLK,fall
